"[""G""]",{3}{G},Tel-Jilad Outrider,Protection from artifacts,3,1,Creature — Elf Warrior
[],{2},Relic Axe,"When Relic Axe enters the battlefield, attach it to target creature you control.
Equipped creature gets +1/+1. If it's a Warrior, it gets +2/+1 instead.
Equip {2}",,,Artifact — Equipment
"[""B""]",{3}{B}{B},Bloodlord of Vaasgoth,"Bloodthirst 3 (If an opponent was dealt damage this turn, this creature enters the battlefield with three +1/+1 counters on it.)
Flying
Whenever you cast a Vampire creature spell, it gains bloodthirst 3.",3,3,Creature — Vampire Warrior
"[""R""]",{3}{R}{R},Manticore Eternal,"Afflict 3 (Whenever this creature becomes blocked, defending player loses 3 life.)
Manticore Eternal attacks each combat if able.",5,4,Creature — Zombie Manticore
"[""G"",""U""]",{X}{G}{U},"Verazol, the Split Current","Verazol, the Split Current enters the battlefield with a +1/+1 counter on it for each mana spent to cast it.
Whenever you cast a kicked spell, you may remove two +1/+1 counters from Verazol, the Split Current. If you do, copy that spell. You may choose new targets for that copy. (A copy of a permanent spell becomes a token.)",0,0,Legendary Creature — Serpent
"[""W""]",{W},Sacred Cat,"Lifelink
Embalm {W} ({W}, Exile this card from your graveyard: Create a token that's a copy of it, except it's a white Zombie Cat with no mana cost. Embalm only as a sorcery.)",1,1,Creature — Cat
"[""R"",""W""]",{1}{R/W},Double Cleave,Target creature gains double strike until end of turn. (It deals both first-strike and regular combat damage.),,,Instant
[],{4},Anvilwrought Raptor,"Flying
First strike (This creature deals combat damage before creatures without first strike.)",2,1,Artifact Creature — Bird
"[""W""]",{3}{W},Blade Banish,Exile target creature with power 4 or greater.,,,Instant
"[""G""]",{2}{G},Thriving Rhino,"When Thriving Rhino enters the battlefield, you get {E}{E} (two energy counters).
Whenever Thriving Rhino attacks, you may pay {E}{E}. If you do, put a +1/+1 counter on it.",2,3,Creature — Rhino
"[""G"",""R""]",{2}{R/G}{R/G},Mudbrawler Raiders,"Mudbrawler Raiders can't be blocked by blue creatures.",3,3,Creature — Goblin Warrior
"[""W""]",{1}{W},Cavalry Drillmaster,"When Cavalry Drillmaster enters the battlefield, target creature gets +2/+0 and gains first strike until end of turn. (It deals combat damage before creatures without first strike.)",2,1,Creature — Human Knight
[],{1},Locthwain Gargoyle,{4}: Locthwain Gargoyle gets +2/+0 and gains flying until end of turn.,0,3,Artifact Creature — Gargoyle
"[""G""]",{G},Almighty Brushwagg,"Trample
{3}{G}: Almighty Brushwagg gets +3/+3 until end of turn.",1,1,Creature — Brushwagg
[],{2},Galvanic Key,"Flash
{3}, {T}: Untap target artifact.",,,Artifact
[],{4},Firemind Vessel,"Firemind Vessel enters the battlefield tapped.
{T}: Add two mana of different colors.",,,Artifact
"[""W""]",{4}{W},Skyrider Trainee,"Skyrider Trainee has flying as long as it's enchanted.",3,3,Creature — Human Soldier
"[""G"",""U""]",{G}{U},Hydroform,"Target land becomes a 3/3 Elemental creature with flying until end of turn. It's still a land.",,,Instant
"[""B""]",{2}{B},Duskfang Mentor,"When Duskfang Mentor enters the battlefield, put a lifelink counter on target non-Human creature you control.
{1}{B}, {T}: Put a +1/+1 counter on each creature you control with lifelink.",1,3,Creature — Human Cleric
"[""B"",""R""]",{3},Kolaghan Monument,"{T}: Add {B} or {R}.
{4}{B}{R}: Kolaghan Monument becomes a 4/4 black and red Dragon artifact creature with flying until end of turn.",,,Artifact
"[""R""]",{3}{R},Rockslide Sorcerer,"Whenever you cast an instant, sorcery, or Wizard spell, Rockslide Sorcerer deals 1 damage to any target.",3,3,Creature — Human Wizard
"[""B""]",{B},Grasping Scoundrel,"Grasping Scoundrel gets +1/+0 as long as it's attacking.",1,1,Creature — Human Pirate
"[""U""]",{5}{U}{U}{U}{U},Leviathan,"Trample
Leviathan enters the battlefield tapped and doesn't untap during your untap step.
At the beginning of your upkeep, you may sacrifice two Islands. If you do, untap Leviathan.
Leviathan can't attack unless you sacrifice two Islands. (This cost is paid as attackers are declared.)",10,10,Creature — Leviathan
"[""W""]",{4}{W},Shepherd of the Lost,"Flying, first strike, vigilance",3,3,Creature — Angel
"[""G""]",{4}{G},Tajuru Pathwarden,"Vigilance, trample",5,4,Creature — Elf Warrior Ally
"[""R""]",{1}{R},"Chandra's Regulator","Whenever you activate a loyalty ability of a Chandra planeswalker, you may pay {1}. If you do, copy that ability. You may choose new targets for the copy.
{1}, {T}, Discard a Mountain card or a red card: Draw a card.",,,Legendary Artifact
"[""W""]",{1}{W},Pouncing Lynx,"As long as it's your turn, Pouncing Lynx has first strike.",2,1,Creature — Cat
"[""B"",""U""]",{2}{U}{B},Duskmantle Seer,"Flying
At the beginning of your upkeep, each player reveals the top card of their library, loses life equal to that card's converted mana cost, then puts it into their hand.",4,4,Creature — Vampire Wizard
"[""R""]",{2}{R},Brimstone Trebuchet,"Defender, reach
{T}: Brimstone Trebuchet deals 1 damage to each opponent.
Whenever a Knight enters the battlefield under your control, untap Brimstone Trebuchet.",1,3,Artifact Creature — Wall
"[""R""]",{1}{R},Harnessed Lightning,"Choose target creature. You get {E}{E}{E} (three energy counters), then you may pay any amount of {E}. Harnessed Lightning deals that much damage to that creature.",,,Instant
"[""R""]",,Vivid Crag,"Vivid Crag enters the battlefield tapped with two charge counters on it.
{T}: Add {R}.
{T}, Remove a charge counter from Vivid Crag: Add one mana of any color.",,,Land
"[""U""]",{2}{U},Calculated Dismissal,"Counter target spell unless its controller pays {3}.
Spell mastery — If there are two or more instant and/or sorcery cards in your graveyard, scry 2. (To scry 2, look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)",,,Instant
"[""R""]",{1}{R},Siege of Towers,"Replicate {1}{R} (When you cast this spell, copy it for each time you paid its replicate cost. You may choose new targets for the copies.)
Target Mountain becomes a 3/1 creature. It's still a land.",,,Sorcery
"[""G"",""R""]",,Pinecrest Ridge,"{T}: Add {C}.
{T}: Add {R} or {G}. Pinecrest Ridge doesn't untap during your next untap step.",,,Land
"[""R""]",{2}{R}{R},Deep-Slumber Titan,"Deep-Slumber Titan enters the battlefield tapped.
Deep-Slumber Titan doesn't untap during your untap step.
Whenever Deep-Slumber Titan is dealt damage, untap it.",7,7,Creature — Giant Warrior
"[""U""]",{U},Triton Shorethief,,1,2,Creature — Merfolk Rogue
"[""R""]",{1}{R},Incinerate,"Incinerate deals 3 damage to any target. A creature dealt damage this way can't be regenerated this turn.",,,Instant
"[""G""]",{1}{G},Prismatic Omen,Lands you control are every basic land type in addition to their other types.,,,Enchantment
"[""W""]",{1}{W}{W},Skyclave Apparition,"When Skyclave Apparition enters the battlefield, exile up to one target nonland, nontoken permanent you don't control with converted mana cost 4 or less.
When Skyclave Apparition leaves the battlefield, the exiled card's owner creates an X/X blue Illusion creature token, where X is the converted mana cost of the exiled card.",2,2,Creature — Kor Spirit
"[""W""]",{1}{W},Glass Casket,"When Glass Casket enters the battlefield, exile target creature an opponent controls with converted mana cost 3 or less until Glass Casket leaves the battlefield.",,,Artifact
"[""U""]",{U},Mark of Eviction,"Enchant creature
At the beginning of your upkeep, return enchanted creature and all Auras attached to that creature to their owners' hands.",,,Enchantment — Aura
"[""G""]",{3}{G},"Gaea's Protector","Gaea's Protector must be blocked if able.",4,2,Creature — Elemental Warrior
[],{3},Arcane Encyclopedia,"{3}, {T}: Draw a card.",,,Artifact
"[""B""]",{B}{B},Victim of Night,"Destroy target non-Vampire, non-Werewolf, non-Zombie creature.",,,Instant
"[""W""]",{3}{W},Slayer of the Wicked,"When Slayer of the Wicked enters the battlefield, you may destroy target Vampire, Werewolf, or Zombie.",3,2,Creature — Human Soldier
"[""R""]",{3}{R},Ember Gale,"Creatures target player controls can't block this turn. Ember Gale deals 1 damage to each white and/or blue creature that player controls.",,,Sorcery
"[""G""]",{1}{G},Bonds of Mortality,"When Bonds of Mortality enters the battlefield, draw a card.
{G}: Creatures your opponents control lose hexproof and indestructible until end of turn.",,,Enchantment
"[""B""]",{4}{B},Geyserfield Stalker,"Menace (This creature can't be blocked except by two or more creatures.)
Landfall — Whenever a land enters the battlefield under your control, Geyserfield Stalker gets +2/+2 until end of turn.",3,2,Creature — Elemental
"[""G"",""R"",""W""]",{1}{R}{G}{W},Gloryscale Viashino,"Whenever you cast a multicolored spell, Gloryscale Viashino gets +3/+3 until end of turn.",3,3,Creature — Viashino Soldier
"[""W""]",{2}{W},Aven Mindcensor,"Flash
Flying
If an opponent would search a library, that player searches the top four cards of that library instead.",2,1,Creature — Bird Wizard
"[""U""]",{1}{U},Prohibit,"Kicker {2} (You may pay an additional {2} as you cast this spell.)
Counter target spell if its converted mana cost is 2 or less. If this spell was kicked, counter that spell if its converted mana cost is 4 or less instead.",,,Instant
"[""G""]",{G},Shape the Sands,Target creature gets +0/+5 and gains reach until end of turn. (It can block creatures with flying.),,,Instant
"[""U""]",{X}{U}{U},Open into Wonder,"X target creatures can't be blocked this turn. Until end of turn, those creatures gain ""Whenever this creature deals combat damage to a player, draw a card.""",,,Sorcery
"[""G""]",{X}{G}{G},Wildcall,"Manifest the top card of your library, then put X +1/+1 counters on it. (To manifest a card, put it onto the battlefield face down as a 2/2 creature. Turn it face up any time for its mana cost if it's a creature card.)",,,Sorcery
"[""B""]",{4}{B}{B},Thoughtrender Lamia,"Constellation — Whenever Thoughtrender Lamia or another enchantment enters the battlefield under your control, each opponent discards a card.",5,3,Enchantment Creature — Lamia
"[""B""]",{3}{B},Hour of Glory,"Exile target creature. If that creature was a God, its controller reveals their hand and exiles all cards from it with the same name as that creature.",,,Instant
"[""R""]",{R},Akroan Crusader,"Heroic — Whenever you cast a spell that targets Akroan Crusader, create a 1/1 red Soldier creature token with haste.",1,1,Creature — Human Soldier
"[""B""]",{7}{B},Skeletal Wurm,{B}: Regenerate Skeletal Wurm.,7,6,Creature — Skeleton Wurm
"[""W""]",{1}{W},Kitsune Loreweaver,"{1}{W}: Kitsune Loreweaver gets +0/+X until end of turn, where X is the number of cards in your hand.",2,1,Creature — Fox Cleric
[],,Cascading Cataracts,"Indestructible
{T}: Add {C}.
{5}, {T}: Add five mana in any combination of colors.",,,Land
"[""G"",""R""]",,Fire-Lit Thicket,"{T}: Add {C}.
{R/G}, {T}: Add {R}{R}, {R}{G}, or {G}{G}.",,,Land
"[""U""]",{2}{U}{U},Rushing-Tide Zubera,"When Rushing-Tide Zubera dies, if 4 or more damage was dealt to it this turn, draw three cards.",3,3,Creature — Zubera Spirit
[],{4},Moonsilver Spear,"Equipped creature has first strike.
Whenever equipped creature attacks, create a 4/4 white Angel creature token with flying.
Equip {4}",,,Artifact — Equipment
"[""B""]",{2}{B},Deepwood Ghoul,Pay 2 life: Regenerate Deepwood Ghoul.,2,1,Creature — Zombie
"[""R""]",{2}{R},Goblin Ruinblaster,"Kicker {R} (You may pay an additional {R} as you cast this spell.)
Haste
When Goblin Ruinblaster enters the battlefield, if it was kicked, destroy target nonbasic land.",2,1,Creature — Goblin Shaman
"[""R""]",{2}{R},Reckless Racer,"First strike
Whenever Reckless Racer becomes tapped, you may discard a card. If you do, draw a card.",2,3,Creature — Human Pilot
"[""G""]",{2}{G},Elemental Bond,"Whenever a creature with power 3 or greater enters the battlefield under your control, draw a card.",,,Enchantment
"[""W""]",{W},"Steelshaper's Gift","Search your library for an Equipment card, reveal that card, and put it into your hand. Then shuffle your library.",,,Sorcery
"[""R""]",{4}{R}{R},Hellkite Tyrant,"Flying, trample
Whenever Hellkite Tyrant deals combat damage to a player, gain control of all artifacts that player controls.
At the beginning of your upkeep, if you control twenty or more artifacts, you win the game.",6,5,Creature — Dragon
"[""U""]",{4}{U},Sky Ruin Drake,Flying,2,5,Creature — Drake
"[""B""]",{4}{B},Unmake the Graves,"Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Return up to two target creature cards from your graveyard to your hand.",,,Instant
"[""B""]",{1}{B},Warren Weirding,"Target player sacrifices a creature. If a Goblin is sacrificed this way, that player creates two 1/1 black Goblin Rogue creature tokens, and those tokens gain haste until end of turn.",,,Tribal Sorcery — Goblin
"[""U""]",{1}{U},"Taigam's Scheming",Look at the top five cards of your library. Put any number of them into your graveyard and the rest back on top of your library in any order.,,,Sorcery
[],{2},"Tyrant's Machine","{4}, {T}: Tap target creature.",,,Artifact
"[""G""]",{1}{G},Elemental Uprising,"Target land you control becomes a 4/4 Elemental creature with haste until end of turn. It's still a land. It must be blocked this turn if able.",,,Instant
"[""W""]",{W},"Gideon's Defeat","Exile target white creature that's attacking or blocking. If it was a Gideon planeswalker, you gain 5 life.",,,Instant
"[""B""]",{1}{B}{B},Ogre Marauder,"Whenever Ogre Marauder attacks, it gains ""Ogre Marauder can't be blocked"" until end of turn unless defending player sacrifices a creature.",3,1,Creature — Ogre Warrior
"[""R""]",{1}{R},Champion of the Flame,"Trample
Champion of the Flame gets +2/+2 for each Aura and Equipment attached to it.",1,1,Creature — Human Warrior
"[""B""]",{3}{B},Makeshift Mannequin,"Return target creature card from your graveyard to the battlefield with a mannequin counter on it. For as long as that creature has a mannequin counter on it, it has ""When this creature becomes the target of a spell or ability, sacrifice it.""",,,Instant
"[""G"",""W""]",,Tranquil Garden,"{T}: Add {C}.
{T}: Add {G} or {W}. Tranquil Garden doesn't untap during your next untap step.",,,Land
"[""G""]",{3}{G}{G},Gigantiform,"Kicker {4}
Enchant creature
Enchanted creature has base power and toughness 8/8 and has trample.
When Gigantiform enters the battlefield, if it was kicked, you may search your library for a card named Gigantiform, put it onto the battlefield, then shuffle your library.",,,Enchantment — Aura
"[""G""]",{4}{G}{G}{G},Aetherwind Basker,"Trample
Whenever Aetherwind Basker enters the battlefield or attacks, you get {E} (an energy counter) for each creature you control.
Pay {E}: Aetherwind Basker gets +1/+1 until end of turn.",7,7,Creature — Lizard
"[""R""]",{2}{R},Barrel Down Sokenzan,"Sweep — Return any number of Mountains you control to their owner's hand. Barrel Down Sokenzan deals damage to target creature equal to twice the number of Mountains returned this way.",,,Instant — Arcane
[],{7},Meteor Golem,"When Meteor Golem enters the battlefield, destroy target nonland permanent an opponent controls.",3,3,Artifact Creature — Golem
"[""B"",""R""]",{B},Bump in the Night,"Target opponent loses 3 life.
Flashback {5}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,Sorcery
"[""U""]",{3}{U},Aven Reedstalker,"Flash
Flying",2,3,Creature — Bird Warrior
"[""U"",""W""]",{3}{W/U}{W/U}{W/U},Dovescape,"({W/U} can be paid with either {W} or {U}.)
Whenever a player casts a noncreature spell, counter that spell. That player creates X 1/1 white and blue Bird creature tokens with flying, where X is the spell's converted mana cost.",,,Enchantment
"[""U""]",{3}{U},Separatist Voidmage,"When Separatist Voidmage enters the battlefield, you may return target creature to its owner's hand.",2,2,Creature — Human Wizard
"[""U""]",{5}{U}{U}{U},"Lorthos, the Tidemaker","Whenever Lorthos, the Tidemaker attacks, you may pay {8}. If you do, tap up to eight target permanents. Those permanents don't untap during their controllers' next untap steps.",8,8,Legendary Creature — Octopus
"[""R"",""U""]",{3}{U}{R},Thundering Djinn,"Flying
Whenever Thundering Djinn attacks, it deals damage to any target equal to the number of cards you've drawn this turn.",3,4,Creature — Djinn
"[""B"",""R""]",{3}{B}{R},Kragma Warcaller,"Minotaur creatures you control have haste.
Whenever a Minotaur you control attacks, it gets +2/+0 until end of turn.",2,3,Creature — Minotaur Warrior
"[""B"",""G""]",{4}{G},Spider Spawning,"Create a 1/2 green Spider creature token with reach for each creature card in your graveyard.
Flashback {6}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,Sorcery
"[""W""]",{3}{W},Captured by the Consulate,"Enchant creature you don't control
Enchanted creature can't attack.
Whenever an opponent casts a spell, if it has a single target, change the target to enchanted creature if able.",,,Enchantment — Aura
"[""B"",""U""]",{2}{U}{B},Evil Twin,"You may have Evil Twin enter the battlefield as a copy of any creature on the battlefield, except it has ""{U}{B}, {T}: Destroy target creature with the same name as this creature.""",0,0,Creature — Shapeshifter
"[""B""]",{B},Fourth Bridge Prowler,"When Fourth Bridge Prowler enters the battlefield, you may have target creature get -1/-1 until end of turn.",1,1,Creature — Human Rogue
"[""B"",""U""]",{2}{U/B},Torpor Dust,"Flash
Enchant creature
Enchanted creature gets -3/-0.",,,Enchantment — Aura
"[""B""]",{2}{B},Unhallowed Pact,"Enchant creature
When enchanted creature dies, return that card to the battlefield under your control.",,,Enchantment — Aura
[],{5},Thought Prison,"Imprint — When Thought Prison enters the battlefield, you may have target player reveal their hand. If you do, choose a nonland card from it and exile that card.
Whenever a player casts a spell that shares a color or converted mana cost with the exiled card, Thought Prison deals 2 damage to that player.",,,Artifact
"[""B""]",{3}{B}{B},"Kagemaro, First to Suffer","Kagemaro, First to Suffer's power and toughness are each equal to the number of cards in your hand.
{B}, Sacrifice Kagemaro: All creatures get -X/-X until end of turn, where X is the number of cards in your hand.",*,*,Legendary Creature — Demon Spirit
"[""U""]",{2}{U},"Emry, Lurker of the Loch","This spell costs {1} less to cast for each artifact you control.
When Emry, Lurker of the Loch enters the battlefield, mill four cards.
{T}: Choose target artifact card in your graveyard. You may cast that card this turn. (You still pay its costs. Timing rules still apply.)",1,2,Legendary Creature — Merfolk Wizard
"[""B""]",{1}{B},"Nath's Buffoon",Protection from Elves,1,1,Creature — Goblin Rogue
"[""U""]",{3}{U},Master Transmuter,"{U}, {T}, Return an artifact you control to its owner's hand: You may put an artifact card from your hand onto the battlefield.",1,2,Artifact Creature — Human Artificer
"[""U""]",{1}{U},Dramatic Reversal,Untap all nonland permanents you control.,,,Instant
"[""G""]",{3}{G},Sabertooth Mauler,"At the beginning of your end step, if a creature died this turn, put a +1/+1 counter on Sabertooth Mauler and untap it.",3,3,Creature — Cat
[],{3},Spellbinder,"Imprint — When Spellbinder enters the battlefield, you may exile an instant card from your hand.
Whenever equipped creature deals combat damage to a player, you may copy the exiled card. If you do, you may cast the copy without paying its mana cost.
Equip {4}",,,Artifact — Equipment
"[""B""]",{2}{B},"Vona's Hunger","Ascend (If you control ten or more permanents, you get the city's blessing for the rest of the game.)
Each opponent sacrifices a creature. If you have the city's blessing, instead each opponent sacrifices half the creatures they control, rounded up.",,,Instant
"[""G""]",{G}{G},Elvish Warrior,,2,3,Creature — Elf Warrior
"[""G""]",{G},Stony Strength,Put a +1/+1 counter on target creature you control. Untap that creature.,,,Instant
"[""R""]",{R},Molten Vortex,"{R}, Discard a land card: Molten Vortex deals 2 damage to any target.",,,Enchantment
"[""B""]",{B},Vampire Bats,"Flying (This creature can't be blocked except by creatures with flying or reach.)
{B}: Vampire Bats gets +1/+0 until end of turn. Activate this ability no more than twice each turn.",0,1,Creature — Bat
"[""B""]",{3}{B},"Demon's Jester","Flying
Hellbent — Demon's Jester gets +2/+1 as long as you have no cards in hand.",2,2,Creature — Imp
[],{4},Ancestral Statue,"When Ancestral Statue enters the battlefield, return a nonland permanent you control to its owner's hand.",3,4,Artifact Creature — Golem
"[""G"",""W""]",{G}{W},Vitu-Ghazi Guildmage,"{4}{G}{W}: Create a 3/3 green Centaur creature token.
{2}{G}{W}: Populate. (Create a token that's a copy of a creature token you control.)",2,2,Creature — Dryad Shaman
"[""R""]",{R},Barrage of Expendables,"{R}, Sacrifice a creature: Barrage of Expendables deals 1 damage to any target.",,,Enchantment
"[""G"",""W""]",{G/W}{G/W}{G/W}{G/W}{G/W},Oversoul of Dusk,"Protection from blue, from black, and from red",5,5,Creature — Spirit Avatar
"[""U"",""W""]",{1}{W}{U},"Ephara's Enlightenment","Enchant creature
When Ephara's Enlightenment enters the battlefield, put a +1/+1 counter on enchanted creature.
Enchanted creature has flying.
Whenever a creature enters the battlefield under your control, you may return Ephara's Enlightenment to its owner's hand.",,,Enchantment — Aura
"[""R""]",{5}{R},Flames of the Raze-Boar,Flames of the Raze-Boar deals 4 damage to target creature an opponent controls. Then Flames of the Raze-Boar deals 2 damage to each other creature that player controls if you control a creature with power 4 or greater.,,,Instant
"[""R""]",{3},Vulshok Replica,"{1}{R}, Sacrifice Vulshok Replica: It deals 3 damage to target player or planeswalker.",3,1,Artifact Creature — Berserker
"[""R""]",{3}{R},Electrify,Electrify deals 4 damage to target creature.,,,Instant
"[""U"",""W""]",{3}{U},Coastline Chimera,"Flying
{1}{W}: Coastline Chimera can block an additional creature this turn.",1,5,Creature — Chimera
[],{1},Bloodtallow Candle,"{6}, {T}, Sacrifice Bloodtallow Candle: Target creature gets -5/-5 until end of turn.",,,Artifact
"[""R""]",{X}{R},Detonate,"Destroy target artifact with converted mana cost X. It can't be regenerated. Detonate deals X damage to that artifact's controller.",,,Sorcery
[],,Marsh Flats,"{T}, Pay 1 life, Sacrifice Marsh Flats: Search your library for a Plains or Swamp card, put it onto the battlefield, then shuffle your library.",,,Land
"[""U""]",{1}{U},Palace Familiar,"Flying
When Palace Familiar dies, draw a card.",1,1,Creature — Bird
"[""B""]",{4}{B}{B},Marionette Master,"Fabricate 3 (When this creature enters the battlefield, put three +1/+1 counters on it or create three 1/1 colorless Servo artifact creature tokens.)
Whenever an artifact you control is put into a graveyard from the battlefield, target opponent loses life equal to Marionette Master's power.",1,3,Creature — Human Artificer
"[""W""]",{5}{W},Lairwatch Giant,"Lairwatch Giant can block an additional creature each combat.
Whenever Lairwatch Giant blocks two or more creatures, it gains first strike until end of turn.",5,3,Creature — Giant Warrior
[],{4},Demonmail Hauberk,"Equipped creature gets +4/+2.
Equip—Sacrifice a creature.",,,Artifact — Equipment
"[""G""]",{1}{G}{G},Kashi-Tribe Elite,"Legendary Snakes you control have shroud. (They can't be the targets of spells or abilities.)
Whenever Kashi-Tribe Elite deals combat damage to a creature, tap that creature and it doesn't untap during its controller's next untap step.",2,3,Creature — Snake Warrior
"[""U""]",{3}{U}{U},"Geralf's Masterpiece","Flying
Geralf's Masterpiece gets -1/-1 for each card in your hand.
{3}{U}, Discard three cards: Return Geralf's Masterpiece from your graveyard to the battlefield tapped.",7,7,Creature — Zombie Horror
"[""U""]",{1}{U},Singing Bell Strike,"Enchant creature
When Singing Bell Strike enters the battlefield, tap enchanted creature.
Enchanted creature doesn't untap during its controller's untap step.
Enchanted creature has ""{6}: Untap this creature.""",,,Enchantment — Aura
"[""B""]",{B},Merrow Bonegnawer,"{T}: Target player exiles a card from their graveyard.
Whenever you cast a black spell, you may untap Merrow Bonegnawer.",1,1,Creature — Merfolk Rogue
"[""B""]",{3}{B},Stinkdrinker Bandit,"Prowl {1}{B} (You may cast this for its prowl cost if you dealt combat damage to a player this turn with a Goblin or Rogue.)
Whenever a Rogue you control attacks and isn't blocked, it gets +2/+1 until end of turn.",2,1,Creature — Goblin Rogue
[],{3},Ensnaring Bridge,"Creatures with power greater than the number of cards in your hand can't attack.",,,Artifact
[],{2},Thornbite Staff,"Equipped creature has ""{2}, {T}: This creature deals 1 damage to any target"" and ""Whenever a creature dies, untap this creature.""
Whenever a Shaman creature enters the battlefield, you may attach Thornbite Staff to it.
Equip {4}",,,Tribal Artifact — Shaman Equipment
"[""W""]",{1}{W},Herald of Dromoka,"Vigilance
Other Warrior creatures you control have vigilance.",2,2,Creature — Human Warrior
"[""W""]",{1}{W},"Gideon's Triumph","Target opponent sacrifices a creature that attacked or blocked this turn. If you control a Gideon planeswalker, that player sacrifices two of those creatures instead.",,,Instant
"[""R"",""U""]",{U}{R},"Chemister's Trick","Target creature you don't control gets -2/-0 until end of turn and attacks this turn if able.
Overload {3}{U}{R} (You may cast this spell for its overload cost. If you do, change its text by replacing all instances of ""target"" with ""each."")",,,Instant
"[""B""]",{3}{B}{B},"Skithiryx, the Blight Dragon","Flying
Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)
{B}: Skithiryx, the Blight Dragon gains haste until end of turn.
{B}{B}: Regenerate Skithiryx.",4,4,Legendary Creature — Dragon Skeleton
"[""R""]",{R},Monastery Swiftspear,"Haste
Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)",1,2,Creature — Human Monk
"[""U"",""W""]",{3}{W}{U},"Teferi's Moat","As Teferi's Moat enters the battlefield, choose a color.
Creatures of the chosen color without flying can't attack you.",,,Enchantment
"[""B""]",{B},Wretched Banquet,Destroy target creature if it has the least power or is tied for least power among creatures on the battlefield.,,,Sorcery
"[""U""]",{2}{U},Paradox Haze,"Enchant player
At the beginning of enchanted player's first upkeep each turn, that player gets an additional upkeep step after this step.",,,Enchantment — Aura
"[""W""]",{W},Guildscorn Ward,"Enchant creature
Enchanted creature has protection from multicolored.",,,Enchantment — Aura
"[""G"",""R""]",{5}{R}{G},Dragonlord Atarka,"Flying, trample
When Dragonlord Atarka enters the battlefield, it deals 5 damage divided as you choose among any number of target creatures and/or planeswalkers your opponents control.",8,8,Legendary Creature — Elder Dragon
"[""W""]",{4}{W},Sunrise Seeker,"Vigilance
When Sunrise Seeker enters the battlefield, it explores. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on this creature, then put the card back or put it into your graveyard.)",3,3,Creature — Human Scout
"[""G"",""R""]",{R}{G},Scab-Clan Mauler,"Bloodthirst 2 (If an opponent was dealt damage this turn, this creature enters the battlefield with two +1/+1 counters on it.)
Trample",1,1,Creature — Human Berserker
"[""B""]",{4}{B},Lazotep Behemoth,,5,4,Creature — Zombie Hippo
"[""W""]",,Blighted Steppe,"{T}: Add {C}.
{3}{W}, {T}, Sacrifice Blighted Steppe: You gain 2 life for each creature you control.",,,Land
[],{5}{C},Endbringer,"Untap Endbringer during each other player's untap step.
{T}: Endbringer deals 1 damage to any target.
{C}, {T}: Target creature can't attack or block this turn.
{C}{C}, {T}: Draw a card.",5,5,Creature — Eldrazi
"[""B""]",{2}{B},Necrogen Mists,"At the beginning of each player's upkeep, that player discards a card.",,,Enchantment
"[""U""]",{3}{U},Dehydration,"Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)
Enchanted creature doesn't untap during its controller's untap step.",,,Enchantment — Aura
"[""W""]",{3}{W},Auriok Salvagers,{1}{W}: Return target artifact card with converted mana cost 1 or less from your graveyard to your hand.,2,4,Creature — Human Soldier
"[""B""]",{2}{B},Ebon Drake,"Flying
Whenever a player casts a spell, you lose 1 life.",3,3,Creature — Drake
"[""G"",""R""]",{1}{R}{G},Mage Slayer,"Whenever equipped creature attacks, it deals damage equal to its power to the player or planeswalker it's attacking.
Equip {3}",,,Artifact — Equipment
"[""R""]",{2}{R},Spinehorn Minotaur,"As long as you've drawn two or more cards this turn, Spinehorn Minotaur has double strike.",2,3,Creature — Minotaur Berserker
"[""G""]",{3}{G},Migration Path,"Search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle your library.
Cycling {2} ({2}, Discard this card: Draw a card.)",,,Sorcery
"[""G"",""R"",""W""]",{2}{G},Naya Battlemage,"{R}, {T}: Target creature gets +2/+0 until end of turn.
{W}, {T}: Tap target creature.",2,2,Creature — Human Shaman
"[""B""]",{4}{B},Call to the Grave,"At the beginning of each player's upkeep, that player sacrifices a non-Zombie creature.
At the beginning of the end step, if no creatures are on the battlefield, sacrifice Call to the Grave.",,,Enchantment
"[""G""]",{3}{G},Reins of the Vinesteed,"Enchant creature
Enchanted creature gets +2/+2.
When enchanted creature dies, you may return Reins of the Vinesteed from your graveyard to the battlefield attached to a creature that shares a creature type with that creature.",,,Enchantment — Aura
[],,"Urborg, Tomb of Yawgmoth",Each land is a Swamp in addition to its other land types.,,,Legendary Land
"[""B"",""G""]",,Twilight Mire,"{T}: Add {C}.
{B/G}, {T}: Add {B}{B}, {B}{G}, or {G}{G}.",,,Land
"[""G""]",{5}{G},Honored Hydra,"Trample
Embalm {3}{G} ({3}{G}, Exile this card from your graveyard: Create a token that's a copy of it, except it's a white Zombie Snake Hydra with no mana cost. Embalm only as a sorcery.)",6,6,Creature — Snake Hydra
